Text,Offensive
You're making up problems by insisting on using non-binary pronouns.,0
You're too laid-back for a high-pressure job.,0
I heard you had to do multiple retakes; can't get it right the first time?,0
"Without religion, there's no reason to be generous.",0
Why don't you just stick to writing? It's more suitable for you.,0
Nobody wants to be around someone like you.,0
Buddhism's teachings on impermanence make life seem futile; what's the point if everything is temporary?,0
You're too skinny to have any real strength or endurance.,0
Arabs are incapable of achieving technological advancements.,0
You must have a hard time finding mirrors that accommodate your full height.,0
They're always involved in conflicts.,0
You're too introverted for a team project.,0
Muslims are inherently incapable of embracing advancements in space exploration.,0
"Do you wear traditional clothing every day, or just on special occasions?",0
You probably don't understand the struggles of those who are not naturally slender.,0
You're too high-strung for a relaxing activity.,0
Why don't you just sell your farm and invest in cryptocurrencies? It's the future.,0
Your body looks too fragile; you need more substance.,0
"If we stop eating animals, we'll have an excess of crops, leading to ecological issues.",0
Eating meat is a tradition; it's part of our cultural heritage.,0
Your speech is a barrier; people can't connect with you.,0
I shouldn't have to pay for a reservation; it's just a table.,0
You're too serious for a sense of humor.,0
You're not a man if you don't adhere to traditional ideas of emotional independence.,0
Cleaning isn't a skill; it's something anyone can do without thinking.,0
I heard your last film was a box office disaster; any excuses?,0
Being skinny doesn't exempt you from societal beauty standards.,0
Eating meat is an ancestral practice; our predecessors thrived on a diet rich in animal products.,0
You're just looking for excuses to live a hedonistic lifestyle.,0
I didn't think Latinos were interested in higher education; I stand corrected.,0
You're too structured for a spontaneous vacation.,0
They actively engage in projects fostering awareness about the importance of renewable energy sources.,0
Non-binary is just a way for people to reject traditional values for the sake of rebellion.,0
We'll ensure that your reporting is overshadowed by controversy if you continue.,0
Do you ever feel like people only approach you because of your height?,0
"Arabs, as individuals, support initiatives addressing the global water crisis.",0
They contribute to global initiatives promoting ethical and responsible artificial intelligence.,0
You're too one-dimensional; work diligently to develop a well-rounded skill set that enhances your adaptability on the field.,0
"Your articles will be dismissed as sensationalist, and your credibility will be eroded.",0
I wish I had your Asian genes; you age so well.,0
You should consider voice acting; your facial expressions are too limited.,0
Why follow a philosophy that doesn't offer a clear set of principles for achieving success and fulfillment in life?,0
I don't see why we need diverse perspectives in international relations.,0
I don't see why non-binary individuals can't just conform to societal norms.,0
I can't believe someone with your speech problems is even allowed to participate publicly.,0
